QUADRO	CÓDIGO DO PRODUTO	DESCRIÇÃO DO PRODUTO
63 a 69	6808611	MACA IMPORTADA ORGANICA
63 a 69	6808701	PESSEGO ORGANICO
63 a 69	6808801	MORANGO ORGANICO
63 a 69	6808802	MORANGUINHO ORGANICO
63 a 69	6808901	ACEROLA ORGANICA
63 a 69	6809001	UVA PASSA ORGANICA
63 a 69	6809101	BANANA PRATA ORGANICA
63 a 69	6809201	CAJU ORGANICO
63 a 69	6809301	LIMAO NAO ESPECIFICADO
63 a 69	6809401	CAMBUI
63 a 69	6809501	LARANJA CHAMPAGNE
63 a 69	6809502	LARANJA CHAMPANHA
63 a 69	6809601	GOIABA ORGANICA
63 a 69	6809701	LARANJA CHINA
63 a 69	6809702	LARANJA DA CHINA
63 a 69	6809801	BANANA NAO-ESPECIFICADA ORGANICA
63 a 69	6809901	AMORA
63 a 69	6809902	AMORA PRETA (BLACK BERRY)
63 a 69	6810001	LICHIA
63 a 69	6810101	LIMAO COMUM ORGANICO
63 a 69	6810201	JAMELAO
63 a 69	6810301	ABACAXI ORGANICO
63 a 69	6810401	BANANA ORGANICA
63 a 69	6810501	MANGA ORGANICA
63 a 69	6810601	LIMAO ORGANICO
63 a 69	6810701	MELAO ORGANICO
63 a 69	6810801	MARACUJA ORGANICO
63 a 69	6810901	PITAIA
63 a 69	6811001	GENIPAPO
63 a 69	6811101	LIMAO SICILIANO
63 a 69	6811201	CRANBERRY
63 a 69	6811301	AJIRU, AJURU, GUAJURU, UAJURU
63 a 69	6811401	APURUI
63 a 69	6811501	GUAVIRA
63 a 69	6811502	GUAVIROVA
63 a 69	6811503	GUABIROVA
63 a 69	6811601	MAMAO ORGANICO
63 a 69	6811701	PHYSALIS
63 a 69	6811801	GOJI BERRY
63 a 69	6811901	MIRTILO
63 a 69	6812001	FRAMBOESA
63 a 69	6812101	RAMBUTAN
63 a 69	6812201	FRUTAS VERMELHAS NAO ESPECIFICADAS
63 a 69	6900101	ACUCAR REFINADO
63 a 69	6900102	ACUCAR TRIFILTRADO
63 a 69	6900201	ACUCAR CRISTAL
63 a 69	6900202	ACUCAR GRANULADO
63 a 69	6900203	ACUCAR CRISTALIZADO
63 a 69	6900204	ACUCAR GROSSO
63 a 69	6900301	ACUCAR DEMERARA
63 a 69	6900302	DEMERARA
63 a 69	6900303	ACUCAR AMARELO PRETO
63 a 69	6900304	ACUCAR MASCAVO
63 a 69	6900305	ACUCAR PRETO
63 a 69	6900306	ACUCAR MASCAVADO
63 a 69	6900401	RAPADURA
63 a 69	6900402	ALFENIM DE CANA
63 a 69	6900403	BATIDA (RAPADURA)
63 a 69	6900404	RAPADURA COM COCO
63 a 69	6900405	RAPADURA COM LEITE
63 a 69	6900406	RAPADURA COM AMENDOIM
63 a 69	6900407	RAPADURA COM CASTANHA
63 a 69	6900408	RAPADURA COM CAJU
63 a 69	6900501	SORVETE DE QUALQUER SABOR INDUSTRIALIZADO
63 a 69	6900502	PICOLE DE QUALQUER SABOR INDUSTRIALIZADO
63 a 69	6900503	MASSA DE SORVETE
63 a 69	6900504	SORVETE INDUSTRIALIZADO
63 a 69	6900505	PICOLE INDUSTRIALIZADO
63 a 69	6900506	CREMOSINHO (SORVETE)
63 a 69	6900507	SORVETE ARTESANAL
63 a 69	6900601	CHICLETE
63 a 69	6900602	MENTEX
63 a 69	6900603	BALA
63 a 69	6900604	CARAMELO (BALA)
63 a 69	6900605	DROPS
63 a 69	6900606	PASTILHA
63 a 69	6900607	PIRULITO
63 a 69	6900608	CHICLE
63 a 69	6900609	GOMA DE MASCAR
63 a 69	6900610	JUJUBA
63 a 69	6900611	BALAS
63 a 69	6900612	BALAS SORTIDAS
63 a 69	6900613	BALINHA
63 a 69	6900614	BALA DE GOMA
63 a 69	6900701	TABLETE DE CHOCOLATE
63 a 69	6900702	BARRA DE CHOCOLATE
63 a 69	6900703	CHOCOLATE EM TABLETE
63 a 69	6900704	CHOCOLATE EM BARRA
63 a 69	6900705	CHOCOLATE BISS (TABLETE)
63 a 69	6900706	CONFETE
63 a 69	6900707	CHOCOLATE BATOM
63 a 69	6900708	BATON CHOCOLATE
63 a 69	6900709	TUBETE DE CHOCOLATE
63 a 69	6900710	PASTILHA DE CHOCOLATE
63 a 69	6900801	CHOCOLATE EM PO DE QUALQUER MARCA
63 a 69	6900802	CHOCOLATE EM PO QUICK
63 a 69	6900803	CHOCOLATE NESCAU
63 a 69	6900804	CHOCOLATE EM PO MUQUI
63 a 69	6900805	CHOCOLATE TODDY
63 a 69	6900806	CHOCOLATE EM PO TODDY
63 a 69	6900807	CHOCOLATE EM PO NESCAU
63 a 69	6900808	TODDY INSTANTANEO
63 a 69	6900809	QUICK
63 a 69	6900810	TODDY VITAMINADO
63 a 69	6900811	TODDY
63 a 69	6900812	NESCAU
63 a 69	6900813	NESCAU VITAMINADO
63 a 69	6900814	MUQUI
63 a 69	6900815	NESCAU INSTANTANEO
63 a 69	6900816	QUICK SHAKE CRISTALINO
63 a 69	6900817	QUICK SHAKE
63 a 69	6900818	OVOMALTINE
63 a 69	6900819	PO ACHOCOLATADO
63 a 69	6900820	PO PARA MILK SHAKE
63 a 69	6900821	ACHOCOLATADO EM PO
63 a 69	6900822	TODDYNHO EM PO
63 a 69	6900823	NESQUIK
63 a 69	6900901	BOMBOM DE QUALQUER MARCA
63 a 69	6900902	BOMBOM CARAMELIZADO DE QUALQUER MARCA
63 a 69	6900903	BOMBONS SORTIDOS DE QUALQUER MARCA
63 a 69	6900904	TRUFA
63 a 69	6900905	BOBOM CASEIRO
63 a 69	6901001	GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR
63 a 69	6901002	MOUSSE DE QUALQUER MARCA (GELEIA)
63 a 69	6901003	MOUSSE DE QUALQUER SABOR (GELEIA)
63 a 69	6901004	GELEIA DE DAMASCO
63 a 69	6901101	GELEIA DE MOCOTO
63 a 69	6901102	GELEIA DE MOCOTO VITAMINADA
63 a 69	6901201	DOCE DE FRUTAS EM PASTA DE QUALQUER SABOR
63 a 69	6901202	PURE DE FRUTAS
63 a 69	6901203	PASTA DE AMENDOIM
63 a 69	6901204	PESSEGADA
63 a 69	6901205	CREME DE AMENDOIM
63 a 69	6901206	MARMELADA
63 a 69	6901207	DOCE DE FRUTAS EM BARRA OU TIJOLO DE QUALQUER SABOR
63 a 69	6901208	CREME DE GOIABA
63 a 69	6901209	FIGADA
63 a 69	6901210	BANANADA (EM BARRA OU TIJOLO)
63 a 69	6901211	GOIABADA
63 a 69	6901212	DOCE DE ABOBORA EM PASTA
63 a 69	6901213	DOCE DE MORANGO EM PASTA
63 a 69	6901214	CAJU EM PASTA
63 a 69	6901215	DOCE DE CEREJA EM PASTA
63 a 69	6901216	DOCE DE BATATA MARROM GLACE
63 a 69	6901217	DOCE DE AMEIXA EM PASTA
63 a 69	6901218	DOCE DE PERA EM PASTA
63 a 69	6901219	DOCE DE CACAU EM PASTA
63 a 69	6901220	PASTA DE CACAU
63 a 69	6901221	CACAU EM PASTA
63 a 69	6901222	DOCE DE FRUTAS EM TABLETE DE QUALQUER SABOR
63 a 69	6901223	DOCE DE CAJU EM PASTA OU BARRA
63 a 69	6901224	MARIOLA
63 a 69	6901225	DOCE DE FEIJAO EM PASTA
63 a 69	6901226	YOKAN (DOCE DE FEIJAO EM PASTA)
63 a 69	6901227	DOCE DE MANDIOCA EM PASTA
63 a 69	6901228	DOCE DE MAMAO EM PASTA
63 a 69	6901229	DOCE DE MINGAU DE MILHO VERDE EM PASTA
63 a 69	6901230	DOCE DE MILHO VERDE EM PASTA
63 a 69	6901231	DOCE DE BANANA EM PASTA OU BARRA
63 a 69	6901232	DOCE DE COCO EM PASTA OU BARRA
63 a 69	6901233	DOCE DE BURITI EM PASTA OU BARRA
63 a 69	6901234	DOCE DE CAJU EM BARRA
63 a 69	6901235	DOCE DE GOIABA EM PASTA OU BARRA
63 a 69	6901236	DOCE DE UVA EM PASTA OU BARRA
63 a 69	6901237	DOCE DE ABOBORA COM COCO
63 a 69	6901238	DOCE DE TAMARINDO (EM PASTA)
63 a 69	6901239	PATE DE FRUTAS
63 a 69	6901240	BANANADA
63 a 69	6901301	DOCE DE FRUTAS EM CALDA DE QUALQUER SABOR
63 a 69	6901302	FIGO EM CALDA
63 a 69	6901303	AMEIXA EM CALDA
63 a 69	6901304	PESSEGO EM CALDA
63 a 69	6901305	SALADA DE FRUTAS EM CALDA
63 a 69	6901306	ABACAXI EM CALDA
63 a 69	6901307	BANANA EM CALDA
63 a 69	6901308	GOIABA EM CALDA
63 a 69	6901309	LARANJA EM CALDA
63 a 69	6901310	CEREJA EM CALDA
63 a 69	6901311	MORANGO EM CALDA
63 a 69	6901312	DOCE DE JACA EM CALDA
63 a 69	6901313	DOCE DE PESSEGO EM CALDA
63 a 69	6901401	DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR
63 a 69	6901402	DOCE DE ABACAXI CRISTALIZADO
63 a 69	6901403	DOCE DE LARANJA CRISTALIZADO
63 a 69	6901404	DOCE DE FIGO CRISTALIZADO
63 a 69	6901405	DOCE DE GOIABA CRISTALIZADO
63 a 69	6901406	DOCE DE CAJU CRISTALIZADO
63 a 69	6901407	DOCE DE BANANA CRISTALIZADO
63 a 69	6901408	FRUTAS CRISTALIZADAS (DOCE)
63 a 69	6901501	MELADO
63 a 69	6901502	MELADO DE CANA
63 a 69	6901601	MEL DE ABELHA
63 a 69	6901602	MEL
63 a 69	6901603	MEL COM ALHO
63 a 69	6901604	MEL COM PROPOLIS
63 a 69	6901605	MEL COMPOSTO
63 a 69	6901606	MEL DE ENGENHO
63 a 69	6901607	MEL DE ROMA
63 a 69	6901608	MEL COM AGRIAO
63 a 69	6901701	GELATINA
63 a 69	6901702	GELATINA EM PO
63 a 69	6901703	GELATINA EM FOLHA
63 a 69	6901801	ADOCANTE ARTIFICIAL
63 a 69	6901802	SUITA
63 a 69	6901803	SUCARIL
63 a 69	6901804	SACARINA
63 a 69	6901805	ZERO CAL
63 a 69	6901806	ADOCANTE CULINARIO
63 a 69	6901901	GLICOSE DE MILHO
63 a 69	6901902	GLUCOSE DE MILHO
63 a 69	6901903	KARO
63 a 69	6902001	CREME DE ACUCAR
63 a 69	6902002	GLACUCAR
63 a 69	6902003	GLACE
63 a 69	6902004	MERENGUE
63 a 69	6902005	ACUCAR DE CONFEITEIRO
63 a 69	6902101	CORANTE DE CAFE
63 a 69	6902102	MISTURA DE CAFE
63 a 69	6902201	CONFEITOS DE BOLOS E DOCES
63 a 69	6902202	CORANTES DE BOLOS E DOCES
63 a 69	6902203	CONFEITO DE CHOCOLATE
63 a 69	6902204	CONFEITO DE AMENDOIM
63 a 69	6902205	CONFEITO NAO-ESPECIFICADO
63 a 69	6902206	CONFEITO DE MENTA
63 a 69	6902207	CONFEITO DE LEITE
63 a 69	6902208	CORANTE DE BOLO E DOCE
63 a 69	6902209	MARSHMALLOW
63 a 69	6902301	SCHIMIER DE CANA
63 a 69	6902302	SCHIMIER DE COLONIA
63 a 69	6902401	FRUTA SECA OU DESIDRATADA
63 a 69	6902402	PASSA
63 a 69	6902403	AMEIXA SECA OU DESIDRATADA
63 a 69	6902404	TAMARA SECA OU DESIDRATADA
63 a 69	6902405	MACA SECA OU DESIDRATADA
63 a 69	6902406	DAMASCO SECO OU DESIDRATADO
63 a 69	6902407	BANANA SECA OU DESIDRATADA
63 a 69	6902408	PESSEGO SECO OU DESIDRATADO
63 a 69	6902409	FIGO SECO OU DESIDRATADO
63 a 69	6902410	ABACAXI SECO OU DESIDRATADO
63 a 69	6902411	FRUTA DESIDRATADA
63 a 69	6902412	AMEIXA DESIDRATADA
63 a 69	6902413	TAMARA DESIDRATADA
63 a 69	6902414	MACA DESIDRATADA
63 a 69	6902415	DAMASCO DESIDRATADO
63 a 69	6902416	BANANA DESIDRATADA
63 a 69	6902417	PESSEGO DESIDRATADO
63 a 69	6902418	FIGO DESIDRATADO
63 a 69	6902419	ABACAXI DESIDRATADO
63 a 69	6902420	BANANA PASSA
63 a 69	6902421	CAJU DESIDRATADO
63 a 69	6902501	SOBREMESA INFANTIL DE QUALQUER MARCA E SABOR
63 a 69	6902502	DOCE INFANTIL EM POTE DE QUALQUER MARCA E SABOR
63 a 69	6902601	PUDIM DE QUALQUER SABOR
63 a 69	6902602	PUDIM DE COCO
63 a 69	6902603	PUDIM DE QUEIJO
63 a 69	6902604	PUDIM DE LEITE CONDENSADO
63 a 69	6902605	PUDIM DE FUBA
63 a 69	6902606	PUDIM DE LARANJA
63 a 69	6902607	DANETTE PUDIM
63 a 69	6902608	PUDIM DANETTE
63 a 69	6902701	MANJAR
63 a 69	6902801	MISTURA INDUSTRIAL DE DOCE, SORVETE E PUDIM
63 a 69	6902802	FLAN EM PO
63 a 69	6902803	PO DE DOCE, SORVETE E PUDIM
63 a 69	6902804	PO DE FLAN
63 a 69	6902805	FLAMBY EM PO
63 a 69	6902806	PO DE MINGAU DE MILHO VERDE
63 a 69	6902807	MASSA PARA MINGAU NAO-ESPECIFICADA
63 a 69	6902808	MASSA DOCE NAO-ESPECIFICADA
63 a 69	6902809	PO PARA MINGAU NAO-ESPECIFICADO
63 a 69	6902810	MOUSSE EM PO
63 a 69	6902811	PO PARA SORVETE
63 a 69	6902812	BASE PARA SORVETE
63 a 69	6902813	PO PARA PUDIM
63 a 69	6902901	CUSCUZ
63 a 69	6902902	CUSCUZ DE TAPIOCA
63 a 69	6902903	CUSCUZ DE CARIMA
63 a 69	6902904	CUSCUZ DE MANDIOCA
63 a 69	6902905	CUSCUZ DE GOMA
63 a 69	6902906	CUSCUZ DE ARROZ
63 a 69	6902907	CUSCUZ DE FUBA
63 a 69	6902908	CUSCUZ DE MILHO
63 a 69	6902909	MASSA DE CUSCUZ
63 a 69	6903001	MARIA MOLE
63 a 69	6903002	BABA DE SAPO OU DE MOCA
63 a 69	6903101	COCADA
63 a 69	6903102	QUEBRA QUEIXO
63 a 69	6903201	DOCE DE AMENDOIM
63 a 69	6903202	PE DE MOLEQUE
63 a 69	6903203	PACOCA
63 a 69	6903204	TORRAO DE AMENDOIM
63 a 69	6903205	PACOQUINHA DE AMENDOIM
63 a 69	6903206	PACOCA DE CASTANHA DE CAJU
63 a 69	6903207	AMENDOIM CARAMELIZADO
63 a 69	6903208	AMENDOIM AMANTEIGADO
63 a 69	6903209	AMENDOIM ACHOCOLATADO
63 a 69	6903210	PE DE MOCA
63 a 69	6903301	AMENDOIM SALGADO
63 a 69	6903302	AMENDOIM TORRADO
63 a 69	6903303	AMENDOIM APIMENTADO
63 a 69	6903304	AMENDOIM COZIDO
63 a 69	6903305	AMENDOIM DOCE
63 a 69	6903306	AMENDOIM JAPONES
63 a 69	6903401	DOCE DE ABOBORA
63 a 69	6903501	DOCE DE BATATA DOCE
63 a 69	6903601	BRIGADEIRO
63 a 69	6903602	DOCE DE CHOCOLATE
63 a 69	6903603	BOLINHO DE BRIGADEIRO
63 a 69	6903701	BOMBA DE QUALQUER TIPO
63 a 69	6903801	MIL FOLHAS
63 a 69	6903901	QUEIJADINHA
63 a 69	6903902	QUEIJADA
63 a 69	6904001	DOCE DE QUEIJO
63 a 69	6904101	DOCE A BASE DE OVOS
63 a 69	6904102	DOCE DE OVOS COM AMENDOA
63 a 69	6904103	SCHIMIER DE OVOS
63 a 69	6904104	CACAROLA ITALIANA
63 a 69	6904105	QUINDIM
63 a 69	6904106	DOCE DE OVOS
63 a 69	6904107	PAPO DE ANJO
63 a 69	6904108	FIOS DE OVOS
63 a 69	6904201	DOCE A BASE DE LEITE
63 a 69	6904202	PAVE
63 a 69	6904203	AMBROSIA
63 a 69	6904204	LEITE GELEIFICADO
63 a 69	6904205	CHANDELE DE QUALQUER SABOR
63 a 69	6904301	DOCE DE LEITE
63 a 69	6904302	MUMU
63 a 69	6904303	DOCE DE LEITE COM AMEIXA
63 a 69	6904304	DOCE DE LEITE COM AMENDOIM
63 a 69	6904305	DOCE DE LEITE COM COCO
63 a 69	6904306	GELEIA DE LEITE
63 a 69	6904307	DOCE DE LEITE COM CHOCOLATE
63 a 69	6904308	DOCE DE LEITE COM BANANA
63 a 69	6904309	DOCE DE LEITE COM GOIABA
63 a 69	6904310	DOCE DE LEITE COM MAMAO
63 a 69	6904401	CANUDINHO RECHEADO
63 a 69	6904402	CANUDINHO PARA RECHEAR
63 a 69	6904501	SAROLHO
63 a 69	6904502	BEIJU
63 a 69	6904503	BEIJU DE TAPIOCA
63 a 69	6904504	MASSA DE BEIJU
63 a 69	6904505	BEIJU DE QUEIJO E PRESUNTO
63 a 69	6904506	TAPIOCA (BEIJU)
63 a 69	6904507	TAPIOCA COM COCO
63 a 69	6904508	TAPIOCA DE QUEIJO
63 a 69	6904509	BEIJU DE COCO
63 a 69	6904510	MAL- CASADO
63 a 69	6904601	SCHIMIER DE FRUTA (EXCETO DE CANA)
63 a 69	6904701	BEIJO DE MOCA
63 a 69	6904702	BEIJO AFRICANO
63 a 69	6904801	PICOLE ENSACADO
63 a 69	6904802	DINDIM (PICOLE ENSACADO)
63 a 69	6904803	SACOLE (PICOLE ENSACADO)
63 a 69	6904804	CHUP-CHUP (PICOLE ENSACADO)
63 a 69	6904805	PICOLE CASEIRO
63 a 69	6904806	SORVETE CASEIRO
63 a 69	6904807	GELADINHO
63 a 69	6904901	DOCE CONFEITADO DE QUALQUER TIPO
63 a 69	6905001	CHURRO
63 a 69	6905101	PAMONHA
63 a 69	6905201	CHOCOLATE GRANULADO
63 a 69	6905301	ADOCANTE NATURAL CONCENTRADO
63 a 69	6905302	ADOCANTE CONCENTRADO NATURAL
63 a 69	6905401	ALGODAO-DOCE
63 a 69	6905501	COBERTURA DE QUALQUER SABOR (DE SORVETE, ETC.)
63 a 69	6905601	CHOCOLATE EM CREME
63 a 69	6905602	NUCITA (CHOCOLATE EM CREME)
63 a 69	6905603	IOIO CREME (CHOCOLATE EM CREME)
63 a 69	6905604	CREME DE BRIGADEIRO
63 a 69	6905605	CREME DE CHOCOLATE
63 a 69	6905701	GUARANA EM PO NATURAL
63 a 69	6905702	GUARANA NATURAL EM PO
63 a 69	6905801	OVO DE PASCOA
63 a 69	6905802	COELHINHO DA PASCOA DE CHOCOLATE
63 a 69	6905803	CHOCOLATE COELHINHO DA PASCOA
63 a 69	6905804	KINDER OVO
63 a 69	6905805	PAPAI NOEL DE CHOCOLATE
63 a 69	6905901	TORRONE
63 a 69	6905902	DOCE TORRONE
63 a 69	6905903	MANDOLATE
63 a 69	6906001	ARROZ-DOCE
63 a 69	6906101	PROPOLIS
63 a 69	6906201	GELEIA REAL
63 a 69	6906301	DOCE SIRIO
63 a 69	6906401	POLPA DE FRUTA CONGELADA
63 a 69	6906402	MARACUJA EM POLPA
63 a 69	6906403	POLPA DE MARACUJA
63 a 69	6906404	POLPA DE COCO
63 a 69	6906405	MELAO EM POLPA
63 a 69	6906406	POLPA DE ABACAXI
63 a 69	6906407	POLPA DE CAJU
63 a 69	6906408	POLPA DE CUPUACU
63 a 69	6906409	POLPA DE GRAVIOLA
63 a 69	6906410	POLPA DE JENIPAPO
63 a 69	6906411	POLPA DE TANGERINA
63 a 69	6906412	POLPA DE MANGA
63 a 69	6906413	POLPA DE CAJA
63 a 69	6906414	POLPA DE GOIABA
63 a 69	6906415	POLPA DE PITANGA
63 a 69	6906416	POLPA DE MORANGO
63 a 69	6906417	POLPA DE UVA
63 a 69	6906418	POLPA DE ACEROLA
63 a 69	6906419	POLPA DE FRUTA DE MANGABA
63 a 69	6906420	POLPA DE TAMARINDO
63 a 69	6906421	POLPA DE BURITI
63 a 69	6906422	POLPA DE BACURI
63 a 69	6906423	POLPA DE CARAMBOLA
63 a 69	6906424	POLPA DE LIMAO
63 a 69	6906425	POLPA DE LARANJA
63 a 69	6906426	POLPA DE MAMAO
63 a 69	6906427	POLPA DE MURICI
63 a 69	6906428	POLPA DE AMEIXA
63 a 69	6906429	POLPA DE CIRIGUELA
63 a 69	6906430	POLPA DE CACAU
63 a 69	6906501	DIET SHAKE
63 a 69	6906502	CONCENTRADO ALIMENTAR DIET SHAKE
63 a 69	6906601	ACUCAR INDETERMINADO
63 a 69	6906602	ACUCAR
63 a 69	6906603	ACUCAR COMUM
63 a 69	6906701	ACUCAR DE BAUNILHA
63 a 69	6906801	ACUCAR TRITURADO
63 a 69	6906802	ACUCAR MOIDO
63 a 69	6906901	ADOCANTE INDETERMINADO
63 a 69	6906902	ADOCANTE
63 a 69	6906903	ADOCANTE EM PO
63 a 69	6906904	ADOCANTE LIQUIDO
63 a 69	6907001	ACUCAR LIGHT
63 a 69	6907002	ACUCAR REFINADO LIGHT
63 a 69	6907003	ACUCAR TRIFILTRADO LIGHT
63 a 69	6907101	ADOCANTE DIET
63 a 69	6907102	ADOCANTE DIETETICO
63 a 69	6907103	ADOCANTE EM PO DIET
63 a 69	6907104	ADOCANTE LIQUIDO DIET
63 a 69	6907105	ADOCANTE EM PO DIETETICO
63 a 69	6907106	ADOCANTE LIQUIDO DIETETICO
63 a 69	6907201	BARRA DE CEREAIS
63 a 69	6907202	BARRA DE CEREAIS SALGADA
63 a 69	6907203	BARRA DE CEREAIS DOCE
63 a 69	6907204	BARRA DE CEREAL
63 a 69	6907301	SOBREMESA DE QUALQUER TIPO (EXCETO INFANTIL)
63 a 69	6907401	RABANADA
63 a 69	6907501	MILK SHAKE
63 a 69	6907502	MILK SHAKE DE MORANGO
63 a 69	6907601	FRUTOSE
63 a 69	6907701	DOCE NAO-ESPECIFICADO
63 a 69	6907702	DOCE
63 a 69	6907801	RECHEIO PARA BOLO
63 a 69	6907901	GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR DIET
63 a 69	6907902	MOUSSE DE QUALQUER MARCA (GELEIA) DIET
63 a 69	6907903	MOUSSE DE QUALQUER SABOR (GELEIA) DIET
63 a 69	6907904	GELEIA DIET
63 a 69	6907905	GELEIA DE FRUTAS DIET
63 a 69	6907906	GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR DIETETICA
63 a 69	6907907	MOUSSE DE QUALQUER MARCA (GELEIA) DIETETICA
63 a 69	6907908	MOUSSE DE QUALQUER SABOR (GELEIA) DIETETICA
63 a 69	6907909	GELEIA DIETETICA
63 a 69	6907910	GELEIA DE FRUTAS DIETETICA
63 a 69	6908001	DOCE DE FRUTAS EM BARRA OU PASTA DIET
63 a 69	6908002	DOCE DE FRUTAS EM BARRA OU PASTA DIETETICO
63 a 69	6908003	DOCE DE FRUTAS EM PASTA DIETETICO
63 a 69	6908004	DOCE DE FRUTAS EM BARRA DIETETICO
63 a 69	6908005	DOCE DE FRUTAS EM PASTA DIET
63 a 69	6908006	DOCE DE FRUTAS EM BARRA DIET
63 a 69	6908101	GELATINA DIET
63 a 69	6908102	GELATINA DIETETICA
63 a 69	6908103	GELATINA DE DIETA
63 a 69	6908201	NIDEX
63 a 69	6908301	DEXTROSOL
63 a 69	6908401	PASTEIS DE SANTA CLARA
63 a 69	6908501	SUSPIRO
63 a 69	6908601	ACUCAR REFINADO ORGANICO
63 a 69	6908602	ACUCAR TRIFILTRADO ORGANICO
63 a 69	6908701	ACUCAR CRISTAL ORGANICO
63 a 69	6908702	ACUCAR GRANULADO ORGANICO
63 a 69	6908703	ACUCAR CRISTALIZADO ORGANICO
63 a 69	6908801	ACUCAR DEMERARA ORGANICO
63 a 69	6908802	DEMERARA ORGANICO
63 a 69	6908803	ACUCAR AMARELO PRETO ORGANICO
63 a 69	6908804	ACUCAR MASCAVO ORGANICO
63 a 69	6908805	ACUCAR PRETO ORGANICO
63 a 69	6908806	ACUCAR MASCAVADO ORGANICO
63 a 69	6908901	ACUCAR INDETERMINADO ORGANICO
63 a 69	6908902	ACUCAR ORGANICO
63 a 69	6908903	ACUCAR COMUM ORGANICO
63 a 69	6909001	MEL DE ABELHA ORGANICO
63 a 69	6909002	MEL ORGANICO
63 a 69	6909003	MEL ORGANICO COM ALHO
63 a 69	6909004	MEL ORGANICO COM PROPOLIS
63 a 69	6909005	MEL ORGANICO COMPOSTO
63 a 69	6909006	MEL ORGANICO DE ENGENHO
63 a 69	6909007	MEL ORGANICO DE ROMA
63 a 69	6909101	ACUCAR ORGANICO LIGHT
63 a 69	6909201	DOCE DE FRUTAS EM CALDA DIET
63 a 69	6909202	DOCE DE FRUTAS EM CALDA DIETETICO
63 a 69	6909203	DOCE DE PESSEGO EM CALDA DIET
63 a 69	6909204	DOCE DE PESSEGO EM CALDA DIETETICO
63 a 69	6909205	FIGO EM CALDA DIET
63 a 69	6909206	FIGO EM CALDA DIETETICO
63 a 69	6909207	AMEIXA EM CALDA DIET
63 a 69	6909208	AMEIXA EM CALDA DIETETICA
63 a 69	6909209	ABACAXI EM CALDA DIET
63 a 69	6909210	ABACAXI EM CALDA DIETETICO
63 a 69	6909211	BANANA EM CALDA DIET
63 a 69	6909212	BANANA EM CALDA DIETETICA
63 a 69	6909213	GOIABA EM CALDA DIET
63 a 69	6909214	GOIABA EM CALDA DIETETICA
63 a 69	6909215	LARANJA EM CALDA DIET
63 a 69	6909216	LARANJA EM CALDA DIETETICA
63 a 69	6909217	CEREJA EM CALDA DIET
63 a 69	6909218	CEREJA EM CALDA DIETETICA
63 a 69	6909219	MORANGO EM CALDA DIET
63 a 69	6909220	MORANGO EM CALDA DIETETICO
63 a 69	6909301	DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR DIET
63 a 69	6909302	DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR DIETETICO
63 a 69	6909303	DOCE DE FRUTAS CRISTALIZADO DIET
63 a 69	6909304	DOCE DE FRUTAS CRISTALIZADO DIETETICO
63 a 69	6909305	DOCE DE GOIABA CRISTALIZADO DIET
63 a 69	6909306	DOCE DE GOIABA CRISTALIZADO DIETETICO
63 a 69	6909307	DOCE DE CAJU CRISTALIZADO DIET
63 a 69	6909308	DOCE DE CAJU CRISTALIZADO DIETETICO
63 a 69	6909309	DOCE DE BANANA CRISTALIZADO DIET
63 a 69	6909310	DOCE DE BANANA CRISTALIZADO DIETETICO
63 a 69	6909401	DOCE NAO-ESPECIFICADO LIGHT
63 a 69	6909402	DOCE LIGHT NAO-ESPECIFICADO
63 a 69	6909501	DOCE NAO-ESPECIFICADO DIET
63 a 69	6909502	DOCE DIET NAO-ESPECIFICADO
63 a 69	6909503	DOCE NAO-ESPECIFICADO DIETETICO
63 a 69	6909504	DOCE DIETETICO NAO-ESPECIFICADO
63 a 69	6909601	SORVETE DE QUALQUER SABOR INDUSTRIALIZADO LIGHT
63 a 69	6909602	PICOLE DE QUALQUER SABOR INDUSTRIALIZADO LIGHT
63 a 69	6909603	MASSA DE SORVETE LIGHT
63 a 69	6909604	SORVETE INDUSTRIALIZADO LIGHT
63 a 69	6909605	PICOLE INDUSTRIALIZADO LIGHT
63 a 69	6909701	SORVETE DE QUALQUER SABOR INDUSTRIALIZADO DIET
63 a 69	6909702	PICOLE DE QUALQUER SABOR INDUSTRIALIZADO DIET
63 a 69	6909703	MASSA DE SORVETE DIET
63 a 69	6909704	SORVETE INDUSTRIALIZADO DIET
63 a 69	6909705	PICOLE INDUSTRIALIZADO DIET
63 a 69	6909706	SORVETE DE QUALQUER SABOR INDUSTRIALIZADO DIETETICO
63 a 69	6909707	PICOLE DE QUALQUER SABOR INDUSTRIALIZADO DIETETICO
63 a 69	6909708	MASSA DE SORVETE DIETETICA
63 a 69	6909709	SORVETE INDUSTRIALIZADO DIETETICO
63 a 69	6909710	PICOLE INDUSTRIALIZADO DIETETICO
63 a 69	6909801	CHICLETE LIGHT
63 a 69	6909802	MENTEX LIGHT
63 a 69	6909803	BALA LIGHT
63 a 69	6909804	CARAMELO (BALA) LIGHT
63 a 69	6909805	DROPS LIGHT
